shipment_id,order_id,supplier_id,warehouse_id,product_id,shipped_date,delivered_date,shipment_status,carrier,shipped_qty
SH00020655,O0013734,S0174,W06,P00241,2025-11-05,2025-11-18,delivered,FedEx,7
SH00020656,O0005308,S0083,W01,P00158,2025-09-01,2025-09-24,delivered,DHL,8
SH00020657,O0005716,S0004,W05,P00087,2026-01-24,,in_transit,XPO,10
SH00020658,O0001452,S0123,W03,P00566,2025-12-20,2026-01-04,delivered,USPS,5
SH00020659,O0011493,S0198,W06,P00763,2026-02-09,,in_transit,UPS,14
SH00020660,O0009637,S0115,W02,P00586,2025-10-06,2025-10-14,delivered,Maersk,9
SH00020661,O0006938,S0016,W06,P00679,2025-12-25,2026-01-03,delivered,FedEx,1
SH00020662,O0012756,S0029,W02,P00272,2025-12-08,2025-12-20,delivered,Maersk,14
SH00020663,O0017031,S0166,W01,P00375,2025-11-09,2025-12-08,delivered,USPS,11
SH00020664,O0005566,S0080,W06,P00231,2025-09-26,2025-10-06,delivered,UPS,6
SH00020665,O0016866,S0197,W06,P00568,2025-09-18,2025-09-28,delivered,XPO,9
SH00020666,O0006342,S0120,W03,P00022,2026-02-07,2026-02-10,delivered,XPO,9
SH00020667,O0005609,S0148,W01,P00781,2025-08-22,2025-09-08,delivered,UPS,15
SH00020668,O0016793,S0123,W02,P00740,2025-12-30,2026-01-15,delivered,DHL,19
SH00020669,O0017062,S0125,W08,P00057,2026-01-31,2026-02-21,delivered,XPO,13
SH00020670,O0012643,S0014,W05,P00317,2025-08-30,,in_transit,USPS,5
SH00020671,O0011758,S0099,W04,P00191,2025-10-25,2025-10-30,delivered,DHL,14
SH00020672,O0011333,S0167,W06,P00200,2025-12-08,2025-12-22,delivered,XPO,12
SH00020673,O0014789,S0001,W05,P00182,2025-09-05,2025-10-02,delivered,USPS,13
SH00020674,O0015681,S0024,W01,P00264,2025-10-06,2025-11-03,delivered,XPO,15
SH00020675,O0005148,S0080,W05,P00231,2025-10-13,,in_transit,XPO,13
SH00020676,O0000340,S0010,W07,P00429,2025-11-07,2025-12-04,delivered,UPS,5
SH00020677,O0008738,S0089,W05,P00764,2025-10-05,2025-11-04,delivered,USPS,6
SH00020678,O0012857,S0194,W01,P00596,2025-11-30,2025-12-12,delivered,DHL,10
SH00020679,O0011082,S0014,W06,P00317,2026-01-14,,in_transit,FedEx,19
SH00020680,O0018753,S0153,W02,P00534,2026-02-12,2026-02-25,delivered,UPS,7
SH00020681,O0016475,S0118,W06,P00281,2025-12-13,2026-01-02,delivered,DHL,22
SH00020682,O0019859,S0018,W03,P00267,2025-08-31,2025-09-17,delivered,USPS,5
SH00020683,O0017425,S0062,W07,P00135,2025-09-22,2025-09-27,delivered,XPO,15
SH00020684,O0001815,S0185,W08,P00301,2025-10-31,2025-11-30,delivered,XPO,13
SH00020685,O0007486,S0121,W07,P00405,2025-09-29,2025-10-11,delivered,FedEx,11
SH00020686,O0002457,S0044,W08,P00536,2025-11-27,2025-12-15,delivered,FedEx,8
SH00020687,O0002351,S0123,W07,P00552,2025-10-11,2025-10-26,delivered,Maersk,11
SH00020688,O0004403,S0107,W07,P00320,2026-01-13,2026-01-22,delivered,DHL,13
SH00020689,O0004832,S0165,W06,P00426,2025-09-12,2025-09-14,delivered,Maersk,3
SH00020690,O0016222,S0174,W07,P00229,2025-11-13,2025-11-24,delivered,DHL,16
SH00020691,O0004342,S0102,W01,P00554,2025-08-17,2025-09-07,delivered,UPS,16
SH00020692,O0019494,S0150,W02,P00753,2025-10-24,2025-11-04,delivered,DHL,18
SH00020693,O0005896,S0163,W01,P00156,2025-10-07,2025-10-14,delivered,FedEx,7
SH00020694,O0011466,S0183,W05,P00362,2026-01-05,2026-01-09,delivered,DHL,17
SH00020695,O0015693,S0116,W06,P00399,2026-01-21,2026-02-01,delivered,XPO,14
SH00020696,O0005339,S0113,W06,P00364,2025-10-13,2025-10-22,delayed,Maersk,18
SH00020697,O0002488,S0180,W05,P00755,2026-01-17,2026-02-03,delivered,FedEx,7
SH00020698,O0019368,S0065,W08,P00422,2025-12-05,2025-12-31,delivered,XPO,10
SH00020699,O0013577,S0196,W04,P00133,2025-09-12,2025-09-19,delivered,UPS,18
SH00020700,O0013416,S0057,W06,P00228,2025-09-29,2025-10-18,delivered,DHL,13
SH00020701,O0010408,S0182,W07,P00334,2026-01-16,2026-01-20,delivered,XPO,4
SH00020702,O0016029,S0004,W06,P00117,2026-01-23,2026-02-19,delivered,Maersk,17
SH00020703,O0010556,S0083,W08,P00567,2025-08-31,2025-09-22,delivered,DHL,4
SH00020704,O0001212,S0071,W02,P00114,2026-01-09,2026-01-27,delivered,Maersk,19
SH00020705,O0013662,S0115,W06,P00445,2025-09-06,2025-09-13,delivered,USPS,10
SH00020706,O0012990,S0098,W07,P00287,2025-12-12,2026-01-11,delayed,Maersk,8
SH00020707,O0011258,S0186,W02,P00670,2025-10-12,2025-11-03,delivered,FedEx,15
SH00020708,O0018401,S0075,W01,P00555,2025-12-25,2026-01-19,delivered,XPO,5
SH00020709,O0016100,S0016,W03,P00282,2025-10-03,2025-10-19,delivered,UPS,19
SH00020710,O0013681,S0192,W04,P00557,2025-08-19,2025-09-13,delayed,Maersk,17
SH00020711,O0011113,S0154,W05,P00302,2026-02-11,2026-02-15,delivered,XPO,8
SH00020712,O0005790,S0135,W03,P00674,2025-08-28,2025-09-12,delivered,DHL,3
SH00020713,O0013885,S0020,W04,P00342,2025-12-09,2025-12-11,delivered,USPS,12
SH00020714,O0009460,S0039,W05,P00184,2026-01-03,2026-01-30,delivered,USPS,5
SH00020715,O0002315,S0083,W02,P00567,2025-08-31,2025-09-25,delivered,UPS,6
SH00020716,O0018445,S0083,W04,P00360,2025-08-18,2025-09-08,delivered,FedEx,8
SH00020717,O0014848,S0140,W07,P00754,2025-09-10,2025-10-01,delivered,XPO,8
SH00020718,O0000374,S0072,W07,P00095,2025-11-30,2025-12-16,delivered,Maersk,13
SH00020719,O0011303,S0128,W08,P00328,2025-09-15,2025-10-08,delivered,FedEx,13
SH00020720,O0013060,S0046,W06,P00685,2025-12-16,,in_transit,UPS,5
SH00020721,O0016014,S0074,W06,P00356,2026-01-10,,in_transit,USPS,6
SH00020722,O0016257,S0171,W07,P00037,2025-11-27,2025-12-10,delivered,USPS,20
SH00020723,O0005702,S0004,W06,P00087,2025-11-08,2025-12-02,delivered,XPO,10
SH00020724,O0017742,S0122,W01,P00028,2026-01-04,2026-01-22,delivered,XPO,12
SH00020725,O0017125,S0137,W01,P00659,2025-09-23,2025-10-04,delivered,XPO,9
SH00020726,O0013329,S0123,W08,P00740,2025-11-14,,in_transit,XPO,12
SH00020727,O0003191,S0045,W04,P00581,2025-08-29,2025-09-18,delivered,DHL,17
SH00020728,O0012910,S0052,W03,P00392,2025-10-26,2025-11-21,delivered,USPS,14
SH00020729,O0000388,S0122,W07,P00107,2025-10-10,2025-10-29,delivered,XPO,19
SH00020730,O0019002,S0121,W05,P00612,2025-12-05,2025-12-15,delivered,XPO,1
SH00020731,O0005206,S0179,W02,P00016,2026-01-15,2026-02-05,delivered,FedEx,5
SH00020732,O0009208,S0161,W07,P00493,2025-10-03,2025-10-18,delivered,DHL,18
SH00020733,O0009080,S0139,W01,P00203,2026-01-21,,in_transit,FedEx,16
SH00020734,O0015370,S0083,W04,P00567,2026-01-26,2026-02-18,delivered,FedEx,5
SH00020735,O0006179,S0024,W07,P00297,2025-11-07,,in_transit,UPS,7
SH00020736,O0019382,S0096,W03,P00689,2026-02-09,2026-02-20,delivered,USPS,7
SH00020737,O0016621,S0144,W01,P00460,2025-08-22,2025-09-04,delivered,UPS,5
SH00020738,O0001711,S0118,W07,P00735,2025-11-10,,in_transit,FedEx,8
SH00020739,O0017356,S0194,W05,P00038,2025-10-26,2025-11-05,delivered,USPS,10
SH00020740,O0001887,S0088,W05,P00181,2025-10-12,2025-10-31,delivered,DHL,8
SH00020741,O0001924,S0148,W01,P00153,2025-09-04,2025-10-01,delivered,UPS,1
SH00020742,O0003604,S0021,W04,P00442,2025-12-19,2026-01-12,delivered,USPS,5
SH00020743,O0007879,S0028,W03,P00756,2025-09-08,2025-09-21,delivered,USPS,21
SH00020744,O0013091,S0143,W08,P00794,2025-08-18,2025-09-12,delivered,DHL,7
SH00020745,O0007928,S0185,W01,P00014,2025-12-12,2026-01-11,delivered,XPO,25
SH00020746,O0017696,S0076,W01,P00238,2025-09-02,2025-09-26,delivered,DHL,7
SH00020747,O0009076,S0089,W06,P00185,2025-10-27,2025-11-21,delivered,FedEx,6
SH00020748,O0011771,S0136,W04,P00619,2025-10-02,2025-10-23,delivered,FedEx,9
SH00020749,O0016814,S0084,W05,P00602,2025-11-19,2025-11-26,delivered,DHL,9
SH00020750,O0009436,S0005,W07,P00682,2026-01-11,,in_transit,Maersk,5
SH00020751,O0003682,S0164,W03,P00561,2026-01-27,2026-02-05,delivered,XPO,7
SH00020752,O0008869,S0014,W08,P00317,2025-11-30,2025-12-07,delivered,FedEx,4
SH00020753,O0001807,S0089,W04,P00764,2025-08-18,2025-09-15,delivered,UPS,18
SH00020754,O0009308,S0082,W05,P00770,2026-02-01,2026-02-17,delivered,USPS,15
SH00020755,O0003920,S0151,W05,P00183,2025-11-05,2025-11-30,delivered,USPS,2
SH00020756,O0018782,S0161,W06,P00638,2025-10-20,2025-11-02,delivered,UPS,20
SH00020757,O0001071,S0128,W03,P00328,2025-08-29,2025-09-15,delivered,USPS,3
SH00020758,O0018971,S0060,W05,P00387,2025-10-14,2025-11-02,delivered,DHL,12
SH00020759,O0012448,S0177,W06,P00709,2026-01-01,2026-01-19,delayed,DHL,7
SH00020760,O0006991,S0043,W04,P00237,2025-09-07,2025-09-27,delivered,DHL,16
SH00020761,O0016833,S0179,W06,P00427,2025-12-31,2026-01-21,delivered,Maersk,7
SH00020762,O0010758,S0059,W04,P00116,2026-01-28,2026-02-25,delayed,USPS,19
SH00020763,O0005109,S0071,W03,P00225,2025-12-11,2025-12-23,delivered,DHL,16
SH00020764,O0014363,S0067,W03,P00660,2025-11-21,2025-12-08,delivered,DHL,9
SH00020765,O0001641,S0073,W02,P00369,2025-12-16,2025-12-28,delivered,USPS,9
SH00020766,O0009071,S0049,W01,P00539,2025-11-19,2025-12-04,delivered,USPS,15
SH00020767,O0019750,S0027,W07,P00121,2025-11-08,2025-12-02,delivered,FedEx,6
SH00020768,O0004949,S0027,W01,P00722,2025-10-16,2025-11-16,delivered,UPS,8
SH00020769,O0008377,S0072,W03,P00780,2025-08-26,2025-09-16,delivered,XPO,14
SH00020770,O0004739,S0195,W01,P00662,2025-12-24,2026-01-20,delivered,USPS,5
SH00020771,O0011425,S0087,W07,P00097,2025-10-25,2025-11-18,delayed,UPS,19
SH00020772,O0003090,S0129,W03,P00481,2025-12-19,2026-01-10,delayed,XPO,1
SH00020773,O0013897,S0112,W08,P00339,2025-09-21,,in_transit,UPS,11
SH00020774,O0015866,S0112,W02,P00338,2025-12-23,2026-01-07,delivered,XPO,11
SH00020775,O0011339,S0103,W07,P00125,2026-01-14,2026-01-25,delivered,XPO,12
SH00020776,O0017129,S0020,W06,P00081,2026-01-19,2026-01-24,delivered,DHL,7
SH00020777,O0012677,S0125,W01,P00057,2025-11-18,2025-12-06,delivered,DHL,1
SH00020778,O0014312,S0174,W03,P00241,2025-08-17,2025-08-27,delivered,UPS,16
SH00020779,O0014175,S0051,W01,P00221,2025-09-08,2025-09-29,delivered,XPO,7
SH00020780,O0019803,S0033,W02,P00266,2025-11-09,2025-11-26,delayed,USPS,1
SH00020781,O0001479,S0023,W01,P00465,2026-01-30,2026-02-19,delayed,USPS,4
SH00020782,O0006532,S0165,W04,P00426,2025-11-28,2025-12-13,delivered,UPS,9
SH00020783,O0019976,S0137,W08,P00659,2025-12-27,2026-01-04,delivered,UPS,5
SH00020784,O0000911,S0151,W07,P00183,2025-10-07,,in_transit,FedEx,7
SH00020785,O0001517,S0072,W04,P00549,2026-01-19,2026-02-13,delivered,Maersk,7
SH00020786,O0010329,S0112,W06,P00398,2025-09-13,2025-10-11,delayed,USPS,3
SH00020787,O0015934,S0008,W01,P00450,2025-08-22,2025-09-21,delivered,USPS,14
SH00020788,O0008869,S0014,W08,P00317,2025-11-30,2025-12-20,delivered,Maersk,8
SH00020789,O0009228,S0028,W04,P00756,2026-01-15,2026-01-29,delivered,FedEx,15
SH00020790,O0001396,S0135,W02,P00640,2025-11-06,2025-11-27,delivered,Maersk,14
SH00020791,O0002463,S0128,W06,P00668,2025-12-21,2026-01-18,delivered,DHL,11
SH00020792,O0019918,S0099,W03,P00798,2026-01-27,2026-02-04,delivered,XPO,20
SH00020793,O0011509,S0158,W08,P00257,2025-10-15,2025-11-11,delivered,UPS,9
SH00020794,O0003734,S0117,W06,P00244,2025-08-21,,in_transit,Maersk,14
SH00020795,O0009732,S0197,W01,P00042,2025-12-12,2025-12-21,delivered,UPS,13
SH00020796,O0004323,S0017,W05,P00286,2026-01-15,,in_transit,XPO,24
SH00020797,O0018300,S0066,W04,P00010,2025-09-20,2025-10-05,delivered,Maersk,15
SH00020798,O0013343,S0027,W04,P00082,2025-11-02,2025-11-29,delivered,Maersk,12
SH00020799,O0013701,S0158,W07,P00019,2025-09-07,2025-10-02,delivered,FedEx,9
SH00020800,O0002694,S0100,W04,P00366,2025-09-15,2025-09-27,delivered,Maersk,24
SH00020801,O0013783,S0076,W06,P00105,2025-10-31,2025-11-26,delivered,UPS,10
SH00020802,O0012163,S0159,W04,P00213,2025-11-10,,in_transit,USPS,9
SH00020803,O0015004,S0143,W01,P00794,2026-02-10,2026-03-04,delivered,FedEx,9
SH00020804,O0008112,S0035,W08,P00428,2025-10-31,2025-11-28,delivered,UPS,8
SH00020805,O0006983,S0005,W02,P00408,2026-02-05,2026-02-28,delivered,FedEx,12
SH00020806,O0000525,S0057,W08,P00324,2026-02-10,2026-02-19,delivered,USPS,10
SH00020807,O0002718,S0026,W08,P00115,2025-11-04,2025-11-27,delivered,DHL,19
SH00020808,O0001448,S0002,W05,P00736,2025-09-07,2025-09-19,delivered,FedEx,11
SH00020809,O0016932,S0005,W03,P00703,2026-01-13,2026-02-02,delivered,DHL,9
SH00020810,O0011789,S0075,W02,P00555,2025-12-17,,in_transit,UPS,8
SH00020811,O0005488,S0132,W08,P00164,2025-09-02,2025-09-21,delivered,DHL,1
SH00020812,O0008505,S0016,W05,P00600,2026-01-04,2026-01-17,delivered,Maersk,13
SH00020813,O0013610,S0190,W04,P00719,2025-12-08,2025-12-18,delivered,XPO,7
SH00020814,O0005391,S0168,W05,P00290,2025-08-18,2025-09-13,delivered,DHL,7
SH00020815,O0004884,S0057,W01,P00228,2025-12-18,,in_transit,DHL,17
SH00020816,O0012585,S0161,W03,P00638,2025-11-18,2025-11-30,delivered,FedEx,7
SH00020817,O0016310,S0110,W02,P00283,2025-08-28,2025-09-01,delivered,Maersk,26
SH00020818,O0016147,S0023,W05,P00162,2025-12-02,2025-12-13,delivered,UPS,6
SH00020819,O0001090,S0102,W02,P00080,2025-12-03,2025-12-25,delivered,USPS,29
SH00020820,O0008110,S0055,W07,P00654,2025-12-05,2025-12-24,delayed,FedEx,15
SH00020821,O0002569,S0043,W02,P00483,2025-11-13,2025-11-30,delivered,UPS,7
SH00020822,O0016269,S0178,W01,P00047,2025-10-30,2025-11-26,delivered,DHL,26
SH00020823,O0000016,S0180,W02,P00139,2025-12-25,,cancelled,FedEx,6
SH00020824,O0018145,S0164,W07,P00447,2025-12-19,2025-12-29,delivered,USPS,9
SH00020825,O0008582,S0129,W07,P00684,2025-11-24,,in_transit,DHL,3
SH00020826,O0008958,S0161,W05,P00230,2025-10-28,2025-11-08,delivered,DHL,11
SH00020827,O0006256,S0185,W04,P00384,2025-09-09,2025-10-03,delivered,USPS,3
SH00020828,O0008084,S0057,W04,P00761,2025-08-25,2025-09-06,delivered,FedEx,8
SH00020829,O0010712,S0189,W07,P00542,2025-12-12,2025-12-23,delivered,FedEx,8
SH00020830,O0001006,S0166,W04,P00772,2025-12-17,2026-01-16,delivered,XPO,12
SH00020831,O0004889,S0099,W06,P00179,2025-09-03,2025-09-08,delivered,XPO,4
SH00020832,O0000225,S0198,W07,P00051,2025-08-22,2025-09-11,delivered,XPO,15
SH00020833,O0013919,S0023,W02,P00465,2025-08-23,2025-09-04,delivered,DHL,10
SH00020834,O0013962,S0154,W07,P00302,2025-08-17,2025-08-26,delivered,UPS,14
SH00020835,O0010273,S0085,W05,P00269,2026-01-18,,in_transit,UPS,11
SH00020836,O0010304,S0183,W07,P00395,2025-10-17,2025-10-21,delivered,UPS,8
SH00020837,O0008265,S0007,W02,P00151,2026-01-16,2026-01-17,delivered,Maersk,17
SH00020838,O0004781,S0041,W04,P00496,2025-10-07,2025-10-14,delayed,USPS,4
SH00020839,O0015292,S0120,W01,P00472,2026-01-22,2026-02-01,delivered,XPO,8
SH00020840,O0016732,S0103,W04,P00031,2025-09-14,2025-09-23,delivered,USPS,20
SH00020841,O0018027,S0149,W07,P00232,2025-11-17,2025-11-30,delivered,FedEx,2
SH00020842,O0003948,S0041,W05,P00496,2025-11-16,2025-11-21,delivered,FedEx,18
SH00020843,O0014528,S0095,W03,P00663,2025-09-10,2025-09-16,delivered,DHL,20
SH00020844,O0013620,S0105,W05,P00799,2025-12-30,2026-01-12,delivered,DHL,18
SH00020845,O0009246,S0036,W04,P00584,2025-10-11,2025-11-08,delivered,UPS,15
SH00020846,O0011952,S0145,W07,P00664,2025-12-14,2025-12-30,delivered,Maersk,25
SH00020847,O0008944,S0158,W01,P00788,2025-10-24,2025-11-20,delivered,XPO,17
SH00020848,O0011959,S0097,W04,P00314,2025-11-09,,cancelled,FedEx,4
SH00020849,O0003622,S0028,W04,P00756,2025-09-26,,in_transit,USPS,17
SH00020850,O0003606,S0163,W04,P00421,2025-09-20,2025-10-04,delivered,XPO,14
SH00020851,O0013459,S0198,W04,P00424,2025-12-29,2026-01-19,delivered,USPS,14
SH00020852,O0008441,S0100,W03,P00420,2026-01-27,2026-02-15,delivered,DHL,18
SH00020853,O0013058,S0015,W02,P00645,2025-09-12,2025-09-25,delivered,DHL,12
SH00020854,O0004540,S0158,W08,P00407,2025-08-24,2025-09-18,delivered,FedEx,20
SH00020855,O0017458,S0121,W07,P00612,2025-10-15,2025-10-30,delivered,XPO,27
SH00020856,O0002107,S0051,W01,P00346,2025-12-28,2026-01-18,delivered,UPS,12
SH00020857,O0000390,S0024,W03,P00025,2026-02-07,2026-03-02,delivered,DHL,6
SH00020858,O0007582,S0109,W08,P00108,2025-09-18,2025-10-04,delivered,UPS,4
SH00020859,O0000332,S0093,W04,P00469,2025-11-25,2025-12-16,delivered,FedEx,7
SH00020860,O0008730,S0010,W08,P00571,2026-01-06,2026-02-05,delivered,FedEx,8
SH00020861,O0007854,S0139,W05,P00203,2025-12-11,2025-12-24,delivered,DHL,14
SH00020862,O0019576,S0176,W05,P00701,2026-02-07,2026-02-21,delivered,Maersk,20
SH00020863,O0006176,S0176,W04,P00140,2025-11-12,2025-11-29,delivered,FedEx,11
SH00020864,O0001839,S0137,W08,P00085,2025-10-26,2025-11-03,delivered,USPS,12
SH00020865,O0014048,S0065,W02,P00422,2025-09-02,2025-09-28,delivered,FedEx,17
SH00020866,O0018364,S0113,W04,P00630,2025-10-17,2025-10-25,delivered,UPS,20
SH00020867,O0006113,S0028,W03,P00088,2025-08-26,2025-09-07,delivered,USPS,6
SH00020868,O0018587,S0168,W02,P00290,2025-12-21,2026-01-17,delivered,Maersk,25
SH00020869,O0007747,S0116,W01,P00778,2025-10-24,2025-11-05,delivered,DHL,13
SH00020870,O0001138,S0070,W08,P00576,2025-12-14,,cancelled,DHL,5
SH00020871,O0014281,S0200,W07,P00479,2025-09-27,2025-10-21,delivered,UPS,24
SH00020872,O0016978,S0039,W01,P00126,2026-02-05,2026-02-26,delivered,XPO,17
SH00020873,O0007403,S0071,W02,P00114,2025-12-29,,in_transit,USPS,13
SH00020874,O0011092,S0062,W01,P00643,2025-12-08,2025-12-16,delivered,Maersk,10
SH00020875,O0008372,S0161,W02,P00351,2026-01-30,2026-02-10,delivered,FedEx,1
SH00020876,O0001034,S0118,W08,P00787,2025-11-28,2025-12-18,delivered,UPS,35
SH00020877,O0005264,S0087,W08,P00437,2025-11-19,2025-12-11,delivered,UPS,15
SH00020878,O0017820,S0192,W04,P00234,2025-09-23,2025-10-06,delivered,XPO,8
SH00020879,O0012385,S0194,W03,P00631,2025-10-11,2025-10-21,delivered,DHL,11
SH00020880,O0011336,S0121,W03,P00157,2025-09-23,2025-10-01,delivered,DHL,1
SH00020881,O0012269,S0097,W06,P00752,2026-01-14,,cancelled,Maersk,10
SH00020882,O0001063,S0063,W05,P00656,2025-10-22,,in_transit,FedEx,19
SH00020883,O0004175,S0040,W04,P00379,2025-09-18,2025-10-03,delivered,UPS,12
SH00020884,O0011568,S0079,W06,P00443,2025-09-05,2025-09-22,delivered,USPS,19
SH00020885,O0004796,S0094,W08,P00516,2025-09-15,2025-09-30,delivered,UPS,2
SH00020886,O0018983,S0090,W08,P00069,2025-11-18,2025-12-01,delivered,Maersk,6
SH00020887,O0007301,S0070,W05,P00397,2025-09-06,2025-09-15,delivered,XPO,3
SH00020888,O0002448,S0106,W08,P00292,2025-10-26,2025-11-11,delivered,DHL,23
SH00020889,O0013207,S0114,W01,P00721,2025-12-14,2025-12-26,delivered,FedEx,1
SH00020890,O0008739,S0052,W02,P00463,2025-11-18,2025-12-12,delivered,USPS,11
SH00020891,O0006600,S0004,W01,P00117,2026-02-09,,in_transit,Maersk,10
SH00020892,O0014454,S0067,W01,P00041,2025-12-24,,in_transit,FedEx,1
SH00020893,O0019397,S0082,W05,P00770,2026-01-15,2026-02-07,delivered,FedEx,18
SH00020894,O0011795,S0016,W07,P00282,2026-02-02,2026-02-11,delivered,XPO,1
SH00020895,O0002905,S0038,W05,P00027,2025-09-23,,cancelled,UPS,1
SH00020896,O0002841,S0085,W03,P00577,2025-11-15,2025-12-12,delivered,XPO,11
SH00020897,O0006749,S0179,W01,P00034,2026-01-22,2026-02-05,delivered,UPS,11
SH00020898,O0016145,S0028,W01,P00760,2025-11-27,2025-12-10,delivered,FedEx,10
SH00020899,O0000833,S0001,W05,P00416,2025-10-01,2025-10-31,delayed,XPO,12
SH00020900,O0005321,S0172,W03,P00058,2026-01-16,2026-01-23,delivered,Maersk,10
SH00020901,O0008618,S0127,W06,P00471,2025-10-22,2025-11-13,delivered,XPO,11
SH00020902,O0003507,S0106,W07,P00166,2025-10-19,2025-11-07,delivered,UPS,13
SH00020903,O0000999,S0048,W05,P00715,2025-12-03,2025-12-28,delivered,FedEx,18
SH00020904,O0019230,S0169,W05,P00751,2026-01-01,,in_transit,USPS,9
SH00020905,O0017920,S0026,W07,P00206,2025-10-18,2025-11-11,delivered,FedEx,8
SH00020906,O0019569,S0094,W08,P00744,2025-08-20,2025-09-02,delivered,FedEx,12
SH00020907,O0003166,S0078,W08,P00411,2025-09-03,2025-09-17,delivered,XPO,8
SH00020908,O0012944,S0143,W06,P00242,2026-01-20,2026-02-16,delayed,Maersk,4
SH00020909,O0016841,S0199,W05,P00129,2025-12-07,2025-12-19,delivered,UPS,23
SH00020910,O0006729,S0109,W04,P00108,2025-10-16,,in_transit,DHL,3
SH00020911,O0005399,S0022,W05,P00439,2025-08-26,2025-09-15,delivered,UPS,14
SH00020912,O0003278,S0019,W06,P00651,2026-02-09,,in_transit,USPS,16
SH00020913,O0010518,S0162,W01,P00776,2025-08-19,2025-08-31,delivered,UPS,10
SH00020914,O0006102,S0141,W03,P00169,2025-12-08,2025-12-30,delivered,Maersk,13
SH00020915,O0015205,S0106,W07,P00541,2025-11-27,2025-12-13,delivered,FedEx,6
SH00020916,O0005325,S0012,W03,P00610,2025-11-23,2025-12-14,delivered,DHL,10
SH00020917,O0011470,S0133,W03,P00527,2026-01-11,2026-01-28,delivered,DHL,8
SH00020918,O0017001,S0099,W01,P00453,2026-02-08,2026-02-12,delivered,UPS,16
SH00020919,O0015369,S0149,W04,P00232,2025-08-28,,cancelled,XPO,8
SH00020920,O0015441,S0099,W07,P00453,2025-12-05,2025-12-09,delivered,XPO,9
SH00020921,O0018714,S0033,W08,P00486,2025-11-23,2025-12-04,delivered,XPO,3
SH00020922,O0018948,S0068,W06,P00134,2025-12-09,2025-12-25,delivered,XPO,14
SH00020923,O0009258,S0047,W06,P00613,2026-01-29,2026-02-15,delivered,FedEx,2
SH00020924,O0010077,S0111,W04,P00514,2025-11-02,2025-11-25,delivered,XPO,2
SH00020925,O0000379,S0007,W08,P00247,2025-11-11,2025-11-16,delivered,XPO,17
SH00020926,O0014988,S0020,W06,P00711,2025-11-07,,in_transit,DHL,14
SH00020927,O0009052,S0148,W05,P00223,2026-02-09,2026-03-15,delayed,DHL,15
SH00020928,O0019100,S0096,W02,P00689,2026-01-01,2026-01-15,delivered,USPS,6
SH00020929,O0017208,S0038,W02,P00027,2026-01-24,2026-02-08,delivered,USPS,14
SH00020930,O0013304,S0019,W04,P00651,2025-12-13,2025-12-30,delivered,Maersk,15
SH00020931,O0019552,S0062,W06,P00073,2025-11-15,2025-11-24,delayed,FedEx,18
SH00020932,O0008864,S0142,W04,P00725,2025-10-06,2025-10-16,delivered,UPS,14
SH00020933,O0004685,S0195,W03,P00168,2025-12-09,2026-01-09,delayed,UPS,7
SH00020934,O0010961,S0024,W05,P00025,2025-12-17,2026-01-11,delivered,FedEx,5
SH00020935,O0019048,S0002,W08,P00053,2025-10-22,2025-11-06,delivered,USPS,7
SH00020936,O0017131,S0117,W06,P00036,2026-01-19,2026-02-01,delayed,UPS,10
SH00020937,O0005552,S0169,W03,P00304,2026-02-09,2026-03-04,delivered,DHL,3
SH00020938,O0012441,S0180,W03,P00755,2025-11-25,2025-12-08,delivered,FedEx,16
SH00020939,O0006388,S0046,W06,P00618,2025-12-05,2025-12-19,delivered,DHL,12
SH00020940,O0013384,S0112,W03,P00339,2025-10-25,2025-11-11,delivered,Maersk,4
SH00020941,O0013182,S0142,W06,P00774,2025-11-24,2025-11-28,delivered,Maersk,26
SH00020942,O0013865,S0140,W07,P00754,2025-10-03,2025-10-29,delivered,Maersk,7
SH00020943,O0002192,S0074,W07,P00433,2025-10-17,2025-10-29,delivered,Maersk,14
SH00020944,O0009298,S0036,W01,P00559,2025-12-13,,in_transit,USPS,15
SH00020945,O0012734,S0136,W03,P00698,2025-11-13,2025-12-02,delivered,DHL,17
SH00020946,O0004744,S0001,W02,P00182,2026-01-26,,in_transit,XPO,11
SH00020947,O0009184,S0157,W04,P00248,2026-01-07,2026-01-26,delivered,FedEx,8
SH00020948,O0007716,S0145,W05,P00664,2025-12-15,2025-12-26,delivered,FedEx,5
