order_id,order_date,warehouse_id,product_id,supplier_id,order_qty,order_value_usd
O0014998,2025-09-14,W08,P00124,S0123,10,302.9
O0014999,2025-11-04,W06,P00702,S0046,22,5111.26
O0015000,2026-01-19,W04,P00057,S0125,13,119.6
O0015001,2025-10-12,W01,P00195,S0026,12,1589.28
O0015002,2025-09-10,W04,P00452,S0200,7,1134.0
O0015003,2025-10-10,W02,P00155,S0072,19,893.19
O0015004,2026-02-08,W01,P00794,S0143,8,347.04
O0015005,2025-10-23,W02,P00790,S0030,6,284.4
O0015006,2025-11-16,W08,P00234,S0192,7,735.28
O0015007,2025-09-19,W03,P00658,S0199,1,72.2
O0015008,2025-12-16,W01,P00637,S0077,5,351.2
O0015009,2026-01-13,W03,P00535,S0185,12,176.88
O0015010,2026-01-31,W07,P00216,S0171,22,95.26
O0015011,2026-01-09,W02,P00645,S0015,15,2122.05
O0015012,2025-10-24,W07,P00472,S0120,12,2415.72
O0015013,2026-01-05,W07,P00202,S0082,20,3149.0
O0015014,2025-12-31,W02,P00397,S0070,6,680.58
O0015015,2026-01-10,W02,P00586,S0115,12,2267.16
O0015016,2025-12-15,W01,P00479,S0200,4,554.88
O0015017,2026-01-28,W07,P00716,S0022,6,1161.0
O0015018,2025-11-27,W05,P00280,S0187,7,1373.68
O0015019,2025-10-24,W02,P00123,S0048,9,2172.96
O0015020,2025-09-11,W06,P00270,S0071,11,2363.68
O0015021,2026-02-02,W03,P00451,S0009,12,399.72
O0015022,2025-11-08,W08,P00235,S0034,8,1576.48
O0015023,2025-08-18,W02,P00517,S0146,11,1554.63
O0015024,2025-09-18,W06,P00516,S0094,4,52.88
O0015025,2025-10-31,W03,P00230,S0161,15,391.5
O0015026,2025-12-14,W03,P00497,S0119,12,631.2
O0015027,2026-02-07,W06,P00163,S0030,16,3881.76
O0015028,2025-09-27,W08,P00798,S0099,15,3615.45
O0015029,2026-02-01,W03,P00248,S0157,14,796.6
O0015030,2025-10-22,W04,P00295,S0096,13,3100.37
O0015031,2025-09-01,W07,P00393,S0065,16,239.04
O0015032,2025-09-24,W07,P00474,S0080,10,1007.4
O0015033,2025-12-05,W06,P00597,S0196,5,316.85
O0015034,2025-12-12,W02,P00670,S0186,14,2255.96
O0015035,2026-01-08,W05,P00418,S0135,15,3655.65
O0015036,2025-10-31,W07,P00749,S0105,12,2026.8
O0015037,2025-11-07,W08,P00294,S0081,19,2048.96
O0015038,2026-01-19,W07,P00552,S0123,5,442.5
O0015039,2025-10-13,W05,P00708,S0099,2,378.78
O0015040,2026-01-22,W08,P00097,S0087,1,9.12
O0015041,2025-12-02,W05,P00775,S0119,22,1309.0
O0015042,2026-01-19,W03,P00579,S0004,10,1846.8
O0015043,2025-09-07,W08,P00492,S0159,12,1925.64
O0015044,2025-08-19,W06,P00248,S0157,6,341.4
O0015045,2026-01-14,W01,P00557,S0192,14,1691.34
O0015046,2025-08-18,W01,P00033,S0200,10,1074.4
O0015047,2025-12-16,W08,P00554,S0102,13,2664.48
O0015048,2025-12-25,W03,P00751,S0169,24,965.52
O0015049,2025-11-27,W04,P00489,S0145,10,122.2
O0015050,2025-12-31,W08,P00696,S0112,10,1619.4
O0015051,2025-08-27,W04,P00188,S0060,12,2571.48
O0015052,2025-12-24,W02,P00640,S0135,13,1053.65
O0015053,2025-10-04,W04,P00640,S0135,10,810.5
O0015054,2025-10-20,W05,P00379,S0040,8,169.12
O0015055,2025-10-21,W06,P00744,S0094,22,665.28
O0015056,2025-12-16,W03,P00455,S0095,9,848.34
O0015057,2025-12-25,W08,P00727,S0100,8,1561.84
O0015058,2025-10-26,W08,P00694,S0142,9,1080.45
O0015059,2026-02-06,W08,P00078,S0028,10,1455.1
O0015060,2025-11-23,W07,P00461,S0181,12,1352.16
O0015061,2026-01-07,W05,P00129,S0199,18,2368.8
O0015062,2025-11-19,W02,P00224,S0006,5,1222.65
O0015063,2025-12-13,W07,P00624,S0071,23,1121.02
O0015064,2025-10-02,W08,P00385,S0094,10,1697.4
O0015065,2025-09-05,W03,P00325,S0002,20,1054.0
O0015066,2025-10-06,W01,P00558,S0138,10,692.4
O0015067,2025-12-19,W08,P00578,S0166,14,921.2
O0015068,2025-12-21,W02,P00181,S0088,12,2804.28
O0015069,2025-09-05,W03,P00416,S0001,14,2162.58
O0015070,2026-01-04,W02,P00375,S0166,22,3701.94
O0015071,2025-12-04,W08,P00077,S0200,26,5334.94
O0015072,2025-11-22,W03,P00175,S0166,15,3125.55
O0015073,2025-11-06,W02,P00623,S0064,13,1511.12
O0015074,2025-09-17,W05,P00298,S0034,16,2239.68
O0015075,2025-10-12,W08,P00689,S0096,15,3598.65
O0015076,2025-12-21,W05,P00029,S0117,18,1886.04
O0015077,2025-09-09,W03,P00364,S0113,14,1847.58
O0015078,2025-08-26,W05,P00252,S0127,9,277.2
O0015079,2025-10-01,W01,P00577,S0085,19,803.7
O0015080,2025-12-21,W02,P00158,S0083,11,1850.09
O0015081,2025-10-28,W08,P00633,S0060,7,1430.17
O0015082,2026-01-31,W08,P00526,S0036,15,2684.55
O0015083,2025-10-06,W01,P00198,S0121,18,3524.76
O0015084,2026-01-14,W05,P00052,S0196,10,1447.7
O0015085,2026-01-19,W04,P00487,S0129,9,1448.64
O0015086,2025-11-29,W05,P00544,S0170,15,1809.6
O0015087,2025-09-12,W05,P00755,S0180,6,1344.48
O0015088,2025-11-20,W08,P00577,S0085,4,169.2
O0015089,2026-01-19,W02,P00570,S0045,10,1056.4
O0015090,2026-01-21,W03,P00003,S0174,17,4170.61
O0015091,2025-12-23,W05,P00637,S0077,11,772.64
O0015092,2025-12-24,W06,P00094,S0083,6,1279.32
O0015093,2026-01-07,W05,P00041,S0067,7,1319.08
O0015094,2025-10-28,W06,P00650,S0014,16,1097.28
O0015095,2026-01-10,W04,P00711,S0020,11,951.17
O0015096,2025-09-09,W01,P00473,S0157,26,5753.54
O0015097,2025-11-16,W03,P00562,S0106,1,83.91
O0015098,2026-01-17,W08,P00169,S0141,15,517.35
O0015099,2025-09-19,W06,P00484,S0089,13,3080.74
O0015100,2025-11-05,W01,P00132,S0157,3,720.33
O0015101,2025-09-28,W06,P00632,S0036,12,1523.64
O0015102,2025-09-14,W03,P00784,S0136,21,5072.55
O0015103,2025-10-01,W08,P00173,S0142,3,309.54
O0015104,2026-02-04,W06,P00323,S0135,20,3349.0
O0015105,2026-01-22,W01,P00254,S0095,9,1514.52
O0015106,2025-11-04,W03,P00339,S0112,6,888.24
O0015107,2025-10-18,W07,P00481,S0129,15,3417.9
O0015108,2026-01-20,W07,P00453,S0099,11,2612.17
O0015109,2026-02-01,W08,P00533,S0107,12,1761.12
O0015110,2025-12-06,W06,P00083,S0176,12,1810.8
O0015111,2025-11-27,W04,P00557,S0192,18,2174.58
O0015112,2025-11-26,W08,P00637,S0077,12,842.88
O0015113,2025-10-30,W01,P00624,S0071,8,389.92
O0015114,2025-08-24,W08,P00214,S0150,1,37.49
O0015115,2025-12-12,W03,P00174,S0030,4,465.76
O0015116,2025-12-20,W07,P00281,S0118,5,807.75
O0015117,2025-12-29,W01,P00223,S0148,8,603.04
O0015118,2026-02-01,W06,P00311,S0037,14,1994.3
O0015119,2025-10-18,W01,P00696,S0112,10,1619.4
O0015120,2026-01-18,W06,P00392,S0052,4,802.84
O0015121,2025-11-08,W01,P00682,S0005,16,2132.8
O0015122,2025-10-25,W05,P00073,S0062,3,99.9
O0015123,2026-01-25,W05,P00585,S0002,13,866.71
O0015124,2025-10-11,W06,P00731,S0043,14,1537.2
O0015125,2025-11-25,W01,P00727,S0100,19,3709.37
O0015126,2025-10-13,W06,P00066,S0072,20,3770.0
O0015127,2025-09-04,W08,P00792,S0148,7,680.12
O0015128,2025-12-23,W07,P00194,S0026,25,5470.0
O0015129,2025-11-29,W04,P00554,S0102,11,2254.56
O0015130,2025-10-18,W07,P00035,S0143,6,382.8
O0015131,2025-12-14,W01,P00677,S0018,22,3902.36
O0015132,2025-10-12,W06,P00687,S0159,8,1060.48
O0015133,2026-02-09,W02,P00499,S0188,9,2223.27
O0015134,2025-12-05,W03,P00433,S0074,14,1267.42
O0015135,2025-08-31,W01,P00555,S0075,9,111.87
O0015136,2025-11-24,W04,P00661,S0120,7,185.15
O0015137,2025-09-03,W05,P00458,S0064,5,1201.05
O0015138,2025-09-10,W03,P00432,S0065,1,11.08
O0015139,2025-11-08,W01,P00541,S0106,3,379.35
O0015140,2025-12-17,W06,P00344,S0090,10,1823.9
O0015141,2025-12-22,W06,P00200,S0167,18,394.56
O0015142,2026-02-01,W08,P00552,S0123,6,531.0
O0015143,2025-12-23,W02,P00437,S0087,10,2434.8
O0015144,2025-08-26,W07,P00338,S0112,4,845.72
O0015145,2025-09-03,W02,P00589,S0016,2,335.22
O0015146,2025-12-22,W08,P00293,S0103,8,841.36
O0015147,2026-01-26,W05,P00723,S0111,1,113.31
O0015148,2025-09-05,W08,P00656,S0063,13,2268.76
O0015149,2025-12-08,W06,P00301,S0185,9,132.84
O0015150,2025-12-15,W08,P00024,S0169,16,368.48
O0015151,2025-11-24,W01,P00534,S0153,13,1556.1
O0015152,2025-11-09,W04,P00320,S0107,1,69.75
O0015153,2025-12-31,W06,P00425,S0035,8,104.0
O0015154,2025-10-13,W03,P00478,S0175,26,3388.06
O0015155,2026-02-11,W06,P00316,S0199,25,5886.75
O0015156,2025-11-05,W07,P00373,S0080,19,2671.59
O0015157,2025-09-22,W08,P00465,S0023,14,2842.14
O0015158,2026-01-26,W06,P00393,S0065,12,179.28
O0015159,2025-09-25,W07,P00411,S0078,18,579.96
O0015160,2025-12-30,W02,P00553,S0074,6,193.32
O0015161,2025-08-29,W06,P00129,S0199,1,131.6
O0015162,2025-09-22,W01,P00047,S0178,15,598.5
O0015163,2026-01-04,W06,P00261,S0140,3,676.86
O0015164,2025-12-01,W05,P00731,S0043,18,1976.4
O0015165,2025-11-27,W01,P00410,S0029,18,3500.82
O0015166,2025-11-02,W04,P00165,S0169,11,2393.6
O0015167,2025-10-15,W08,P00343,S0136,6,770.82
O0015168,2025-10-07,W04,P00744,S0094,21,635.04
O0015169,2025-10-11,W04,P00670,S0186,18,2900.52
O0015170,2026-01-28,W03,P00367,S0174,16,2404.48
O0015171,2025-10-27,W06,P00592,S0095,9,1389.87
O0015172,2026-01-23,W03,P00764,S0089,5,1247.15
O0015173,2025-08-17,W07,P00440,S0111,8,1211.28
O0015174,2025-12-20,W08,P00715,S0048,13,2217.28
O0015175,2025-09-06,W01,P00582,S0110,15,1946.85
O0015176,2025-12-30,W02,P00001,S0072,12,2596.32
O0015177,2025-08-25,W01,P00211,S0145,19,3250.71
O0015178,2025-11-25,W07,P00093,S0120,5,550.1
O0015179,2025-12-12,W01,P00521,S0033,9,2194.38
O0015180,2025-10-19,W05,P00711,S0020,1,86.47
O0015181,2026-01-21,W02,P00401,S0061,15,1466.55
O0015182,2025-12-19,W08,P00797,S0003,11,1343.98
O0015183,2025-11-28,W06,P00004,S0008,17,520.2
O0015184,2025-10-29,W03,P00363,S0011,19,1205.36
O0015185,2025-08-30,W02,P00158,S0083,20,3363.8
O0015186,2025-09-13,W06,P00207,S0114,21,908.46
O0015187,2025-11-17,W04,P00468,S0041,8,1428.24
O0015188,2025-09-24,W08,P00075,S0180,19,1245.45
O0015189,2026-01-13,W08,P00405,S0121,11,1920.93
O0015190,2025-11-19,W03,P00296,S0018,1,24.62
O0015191,2025-09-18,W04,P00218,S0019,9,1003.95
O0015192,2026-02-02,W01,P00783,S0030,11,737.66
O0015193,2025-12-14,W01,P00119,S0142,2,148.9
O0015194,2025-10-29,W05,P00406,S0195,15,2654.55
O0015195,2025-08-20,W04,P00304,S0169,25,3039.5
O0015196,2025-10-21,W02,P00500,S0103,11,378.73
O0015197,2025-11-05,W01,P00467,S0141,1,136.46
O0015198,2025-10-05,W02,P00136,S0041,8,21.28
O0015199,2025-10-06,W04,P00119,S0142,19,1414.55
O0015200,2025-10-11,W05,P00613,S0047,2,385.42
O0015201,2025-12-20,W07,P00178,S0063,17,1959.76
O0015202,2025-09-02,W01,P00772,S0166,16,465.92
O0015203,2026-01-25,W04,P00464,S0116,9,403.38
O0015204,2025-11-20,W05,P00575,S0035,16,3408.96
O0015205,2025-11-27,W07,P00541,S0106,8,1011.6
O0015206,2025-10-02,W08,P00691,S0077,4,686.56
O0015207,2025-10-03,W03,P00456,S0147,10,361.5
O0015208,2025-12-27,W05,P00713,S0116,11,1360.37
O0015209,2026-01-21,W07,P00221,S0051,16,3997.44
O0015210,2025-11-14,W01,P00070,S0200,8,1915.28
O0015211,2025-09-20,W02,P00674,S0135,3,31.17
O0015212,2025-09-04,W05,P00693,S0024,5,512.55
O0015213,2026-01-13,W06,P00133,S0196,6,321.18
O0015214,2025-11-09,W06,P00243,S0004,23,1554.57
O0015215,2025-08-16,W02,P00793,S0125,6,957.6
O0015216,2026-01-07,W08,P00060,S0033,9,2206.98
O0015217,2025-11-09,W05,P00263,S0032,6,1424.1
O0015218,2026-01-07,W02,P00267,S0018,18,3740.22
O0015219,2025-11-03,W03,P00790,S0030,12,568.8
O0015220,2025-08-24,W04,P00517,S0146,11,1554.63
O0015221,2026-01-01,W08,P00002,S0090,10,1610.9
O0015222,2026-01-24,W07,P00023,S0131,10,1193.5
O0015223,2025-10-27,W03,P00069,S0090,20,1152.2
O0015224,2025-08-16,W01,P00294,S0081,22,2372.48
O0015225,2025-11-27,W08,P00624,S0071,8,389.92
O0015226,2025-08-25,W01,P00539,S0049,12,80.4
O0015227,2025-10-26,W07,P00322,S0174,10,1702.6
O0015228,2025-11-07,W07,P00722,S0027,17,592.62
O0015229,2025-12-25,W07,P00146,S0113,15,492.6
O0015230,2026-01-26,W06,P00273,S0034,19,108.11
O0015231,2025-10-26,W02,P00472,S0120,16,3220.96
O0015232,2025-11-20,W08,P00220,S0177,14,896.28
O0015233,2026-01-15,W03,P00635,S0061,14,1075.76
O0015234,2026-01-27,W07,P00773,S0190,23,1437.27
O0015235,2026-01-08,W01,P00477,S0165,23,468.97
O0015236,2025-10-18,W08,P00146,S0113,11,361.24
O0015237,2025-10-15,W06,P00777,S0102,1,9.24
O0015238,2025-10-02,W06,P00085,S0137,10,1082.4
O0015239,2025-12-11,W06,P00651,S0019,15,729.9
O0015240,2025-12-16,W01,P00041,S0067,15,2826.6
O0015241,2025-11-01,W04,P00715,S0048,26,4434.56
O0015242,2025-11-23,W03,P00474,S0080,12,1208.88
O0015243,2025-10-17,W03,P00371,S0090,7,552.58
O0015244,2025-12-10,W05,P00222,S0028,18,1094.94
O0015245,2026-01-04,W04,P00160,S0074,10,1663.2
O0015246,2025-09-25,W03,P00346,S0051,6,270.18
O0015247,2025-08-29,W07,P00214,S0150,10,374.9
O0015248,2025-10-14,W03,P00238,S0076,15,2807.25
O0015249,2025-08-15,W02,P00267,S0018,16,3324.64
O0015250,2025-12-01,W08,P00373,S0080,8,1124.88
O0015251,2025-08-22,W04,P00543,S0133,19,1014.98
O0015252,2025-11-06,W05,P00088,S0028,14,1533.14
O0015253,2025-12-31,W06,P00712,S0199,14,1161.16
O0015254,2025-12-19,W02,P00045,S0070,15,1279.35
O0015255,2025-09-14,W01,P00283,S0110,12,2065.8
O0015256,2025-08-24,W06,P00782,S0094,7,579.88
O0015257,2025-08-26,W01,P00595,S0107,2,352.16
O0015258,2025-10-19,W01,P00680,S0169,6,737.94
O0015259,2026-01-10,W07,P00714,S0142,21,4943.4
O0015260,2025-12-16,W07,P00516,S0094,13,171.86
O0015261,2025-10-28,W07,P00383,S0047,7,1457.19
O0015262,2025-09-23,W03,P00360,S0083,19,2888.76
O0015263,2025-10-01,W08,P00451,S0009,7,233.17
O0015264,2025-11-08,W06,P00710,S0014,15,393.45
O0015265,2025-12-04,W05,P00320,S0107,19,1325.25
O0015266,2025-12-19,W08,P00350,S0175,10,2311.9
O0015267,2025-08-20,W02,P00618,S0046,14,3475.22
O0015268,2025-09-17,W07,P00452,S0200,22,3564.0
O0015269,2025-11-02,W05,P00141,S0161,18,2668.86
O0015270,2025-09-28,W02,P00435,S0095,4,441.44
O0015271,2025-11-21,W01,P00628,S0153,17,175.61
O0015272,2025-10-02,W02,P00282,S0016,10,2496.5
O0015273,2026-01-17,W08,P00078,S0028,10,1455.1
O0015274,2025-08-20,W04,P00681,S0137,8,1110.48
O0015275,2025-11-04,W08,P00511,S0056,7,1026.69
O0015276,2025-09-29,W05,P00052,S0196,13,1882.01
O0015277,2025-10-28,W04,P00530,S0152,1,85.42
O0015278,2025-11-19,W03,P00773,S0190,22,1374.78
O0015279,2025-10-12,W02,P00503,S0116,9,571.32
O0015280,2025-10-09,W08,P00205,S0059,16,2995.2
O0015281,2026-01-23,W05,P00495,S0077,20,2289.6
O0015282,2025-10-09,W01,P00793,S0125,11,1755.6
O0015283,2025-12-04,W06,P00550,S0077,9,1739.25
O0015284,2025-12-03,W06,P00308,S0156,14,3253.74
O0015285,2026-01-23,W07,P00637,S0077,10,702.4
O0015286,2026-02-04,W08,P00225,S0071,10,40.1
O0015287,2026-01-24,W01,P00656,S0063,12,2094.24
O0015288,2025-12-23,W06,P00541,S0106,18,2276.1
O0015289,2025-09-10,W05,P00686,S0135,13,506.09
O0015290,2026-01-26,W05,P00653,S0078,2,478.68
O0015291,2025-09-16,W04,P00419,S0135,5,684.65
O0015292,2026-01-21,W01,P00472,S0120,10,2013.1
O0015293,2025-11-03,W01,P00325,S0002,9,474.3
O0015294,2025-11-11,W06,P00373,S0080,13,1827.93
O0015295,2025-09-08,W01,P00506,S0084,21,4904.97
O0015296,2026-01-22,W02,P00576,S0070,7,348.74
O0015297,2025-12-26,W07,P00774,S0142,7,291.97
O0015298,2025-09-10,W02,P00382,S0153,8,763.44
O0015299,2026-01-04,W01,P00066,S0072,2,377.0
O0015300,2025-12-05,W03,P00607,S0173,12,2425.44
O0015301,2025-12-09,W01,P00082,S0027,10,1749.0
O0015302,2025-12-22,W04,P00658,S0199,1,72.2
O0015303,2025-09-13,W06,P00777,S0102,4,36.96
O0015304,2025-10-20,W03,P00062,S0022,16,2582.4
O0015305,2025-11-22,W01,P00384,S0185,1,110.54
O0015306,2025-09-08,W07,P00640,S0135,1,81.05
O0015307,2025-12-16,W07,P00625,S0009,16,3244.0
O0015308,2025-11-08,W03,P00416,S0001,12,1853.64
O0015309,2026-01-03,W03,P00753,S0150,14,1419.6
O0015310,2025-10-30,W08,P00086,S0018,11,1402.28
O0015311,2026-01-10,W01,P00710,S0014,15,393.45
O0015312,2025-12-20,W02,P00033,S0200,15,1611.6
O0015313,2026-02-09,W08,P00253,S0138,22,784.08
O0015314,2025-11-16,W03,P00124,S0123,22,666.38
O0015315,2025-09-30,W04,P00037,S0171,13,1738.36
O0015316,2025-10-30,W01,P00333,S0081,8,1158.32
O0015317,2025-11-27,W05,P00210,S0038,24,1501.44
O0015318,2025-12-06,W03,P00794,S0143,11,477.18
O0015319,2025-09-04,W01,P00662,S0195,5,1051.25
O0015320,2025-11-24,W04,P00790,S0030,2,94.8
O0015321,2025-09-01,W02,P00538,S0009,8,1152.0
O0015322,2025-12-09,W01,P00668,S0128,2,277.12
O0015323,2025-09-01,W08,P00548,S0157,15,1831.2
O0015324,2025-08-20,W06,P00309,S0008,10,467.4
O0015325,2025-10-29,W06,P00635,S0061,14,1075.76
O0015326,2025-10-10,W02,P00153,S0148,19,227.62
O0015327,2025-11-14,W05,P00454,S0155,25,1001.25
O0015328,2026-01-10,W08,P00198,S0121,12,2349.84
O0015329,2025-10-19,W02,P00242,S0143,4,370.84
O0015330,2025-08-20,W06,P00285,S0021,21,1719.48
O0015331,2026-02-08,W01,P00461,S0181,16,1802.88
O0015332,2025-12-16,W02,P00666,S0076,8,318.4
O0015333,2026-01-04,W07,P00709,S0177,17,3087.03
O0015334,2025-10-03,W07,P00562,S0106,17,1426.47
O0015335,2026-02-07,W02,P00195,S0026,22,2913.68
O0015336,2025-10-13,W05,P00567,S0083,18,1310.04
O0015337,2026-01-28,W01,P00798,S0099,8,1928.24
O0015338,2025-08-20,W08,P00783,S0030,12,804.72
O0015339,2025-12-29,W05,P00747,S0187,18,2096.64
O0015340,2025-12-25,W05,P00338,S0112,6,1268.58
O0015341,2025-12-30,W05,P00056,S0125,13,733.46
O0015342,2025-12-16,W07,P00703,S0005,15,3606.6
O0015343,2025-08-16,W03,P00099,S0067,10,864.0
O0015344,2025-12-04,W08,P00130,S0114,11,833.14
O0015345,2025-11-08,W03,P00460,S0144,3,93.6
O0015346,2025-10-26,W05,P00278,S0132,6,895.38
O0015347,2025-11-12,W02,P00730,S0069,12,1491.48
O0015348,2025-12-05,W08,P00305,S0090,10,2116.5
O0015349,2026-01-26,W03,P00067,S0065,11,2299.66
O0015350,2026-01-04,W04,P00016,S0179,11,828.52
O0015351,2025-11-29,W04,P00742,S0148,11,2155.23
O0015352,2025-12-18,W02,P00020,S0141,15,3131.4
O0015353,2026-02-05,W05,P00172,S0182,5,206.4
O0015354,2025-11-11,W05,P00190,S0181,22,5027.66
O0015355,2025-10-12,W08,P00245,S0150,7,675.43
O0015356,2026-01-06,W08,P00129,S0199,19,2500.4
O0015357,2025-11-02,W07,P00533,S0107,6,880.56
O0015358,2026-01-28,W04,P00170,S0113,7,1543.15
O0015359,2025-09-25,W06,P00800,S0182,12,2523.48
O0015360,2025-09-30,W08,P00457,S0102,13,1039.61
O0015361,2025-10-20,W07,P00656,S0063,8,1396.16
O0015362,2025-12-25,W05,P00504,S0013,10,739.7
O0015363,2025-09-12,W04,P00489,S0145,16,195.52
O0015364,2025-12-19,W08,P00746,S0175,8,1538.96
O0015365,2025-11-08,W03,P00167,S0160,13,2464.8
O0015366,2026-02-05,W03,P00741,S0082,14,1039.92
O0015367,2025-08-26,W01,P00752,S0097,9,183.06
O0015368,2025-10-08,W05,P00137,S0177,19,2836.13
O0015369,2025-08-27,W04,P00232,S0149,8,739.92
O0015370,2026-01-25,W04,P00567,S0083,5,363.9
O0015371,2025-10-31,W06,P00787,S0118,15,2326.65
O0015372,2025-08-23,W01,P00129,S0199,7,921.2
O0015373,2025-09-08,W06,P00680,S0169,11,1352.89
O0015374,2025-10-04,W07,P00387,S0060,7,941.01
O0015375,2025-11-29,W05,P00656,S0063,12,2094.24
O0015376,2025-11-09,W07,P00749,S0105,5,844.5
O0015377,2026-01-21,W05,P00632,S0036,19,2412.43
O0015378,2025-12-31,W06,P00711,S0020,15,1297.05
O0015379,2025-09-13,W04,P00727,S0100,8,1561.84
O0015380,2025-11-03,W06,P00254,S0095,7,1177.96
O0015381,2026-02-09,W03,P00611,S0139,6,1491.24
O0015382,2025-12-18,W06,P00596,S0194,16,2164.8
O0015383,2025-11-02,W03,P00555,S0075,13,161.59
O0015384,2026-01-01,W07,P00112,S0191,18,2428.02
O0015385,2025-11-24,W07,P00410,S0029,13,2528.37
O0015386,2025-10-01,W01,P00618,S0046,22,5461.06
O0015387,2025-09-04,W02,P00348,S0046,11,2617.12
O0015388,2025-12-23,W03,P00303,S0148,14,1789.76
O0015389,2026-01-17,W08,P00468,S0041,17,3035.01
O0015390,2025-10-20,W02,P00073,S0062,12,399.6
O0015391,2026-02-03,W05,P00033,S0200,17,1826.48
O0015392,2026-01-26,W05,P00506,S0084,9,2102.13
O0015393,2025-11-24,W06,P00098,S0047,25,3072.75
O0015394,2025-12-01,W08,P00701,S0176,10,2315.5
O0015395,2026-01-25,W05,P00612,S0121,17,167.79
O0015396,2025-10-11,W06,P00104,S0115,7,1390.55
O0015397,2025-10-05,W04,P00267,S0018,17,3532.43
O0015398,2026-01-06,W04,P00227,S0199,9,1801.08
O0015399,2025-10-31,W06,P00433,S0074,13,1176.89
O0015400,2026-02-08,W03,P00159,S0085,9,936.81
O0015401,2026-02-11,W04,P00054,S0193,1,98.72
O0015402,2025-12-17,W07,P00038,S0194,2,446.14
O0015403,2025-11-10,W07,P00459,S0189,3,144.42
O0015404,2025-11-16,W07,P00086,S0018,17,2167.16
O0015405,2025-09-26,W05,P00579,S0004,19,3508.92
O0015406,2025-10-12,W05,P00265,S0013,7,1379.91
O0015407,2025-09-08,W05,P00392,S0052,4,802.84
O0015408,2025-11-21,W04,P00522,S0096,12,2389.56
O0015409,2026-01-12,W03,P00381,S0170,6,513.12
O0015410,2025-09-09,W05,P00659,S0137,1,162.88
O0015411,2026-01-14,W04,P00485,S0021,21,1347.15
O0015412,2026-01-25,W03,P00628,S0153,9,92.97
O0015413,2025-08-27,W04,P00087,S0004,12,2552.28
O0015414,2025-11-23,W07,P00459,S0189,9,433.26
O0015415,2026-02-07,W05,P00270,S0071,13,2793.44
O0015416,2025-12-04,W08,P00205,S0059,5,936.0
O0015417,2025-09-17,W01,P00469,S0093,14,1794.38
O0015418,2025-09-08,W07,P00632,S0036,12,1523.64
O0015419,2025-10-18,W05,P00118,S0071,2,26.58
O0015420,2025-11-23,W08,P00686,S0135,1,38.93
O0015421,2025-09-05,W08,P00703,S0005,14,3366.16
O0015422,2025-10-12,W08,P00275,S0068,13,194.87
O0015423,2025-08-20,W06,P00770,S0082,10,186.6
O0015424,2026-01-11,W05,P00736,S0002,19,4508.89
O0015425,2026-02-09,W06,P00673,S0048,14,3211.46
O0015426,2025-12-16,W05,P00173,S0142,1,103.18
O0015427,2025-11-22,W02,P00319,S0170,20,2143.2
O0015428,2025-11-02,W01,P00304,S0169,21,2553.18
O0015429,2025-11-14,W02,P00172,S0182,15,619.2
O0015430,2025-11-07,W04,P00666,S0076,5,199.0
O0015431,2025-12-10,W01,P00574,S0086,19,1378.83
O0015432,2025-11-11,W08,P00700,S0070,18,243.9
O0015433,2025-10-24,W04,P00090,S0182,1,39.94
O0015434,2025-08-24,W01,P00319,S0170,6,642.96
O0015435,2026-01-27,W03,P00262,S0016,2,201.48
O0015436,2025-09-14,W03,P00556,S0089,18,4160.7
O0015437,2026-01-22,W06,P00266,S0033,8,1577.36
O0015438,2026-01-25,W08,P00183,S0151,5,729.1
O0015439,2025-11-25,W04,P00103,S0177,10,1200.7
O0015440,2025-09-02,W01,P00567,S0083,10,727.8
O0015441,2025-12-04,W07,P00453,S0099,14,3324.58
O0015442,2026-02-04,W03,P00756,S0028,8,1541.6
O0015443,2026-01-10,W06,P00704,S0193,10,2055.3
O0015444,2025-10-08,W06,P00286,S0017,12,399.6
O0015445,2026-02-02,W01,P00397,S0070,10,1134.3
O0015446,2025-12-28,W03,P00228,S0057,21,3357.48
O0015447,2025-11-15,W05,P00546,S0137,5,434.5
O0015448,2026-01-21,W02,P00551,S0177,11,1945.24
O0015449,2025-11-30,W05,P00784,S0136,20,4831.0
O0015450,2025-10-26,W02,P00180,S0018,9,634.59
O0015451,2025-09-04,W03,P00244,S0117,10,934.1
O0015452,2025-11-12,W04,P00776,S0162,17,811.58
O0015453,2025-12-20,W01,P00723,S0111,6,679.86
O0015454,2025-10-11,W06,P00143,S0166,16,623.2
O0015455,2025-11-23,W05,P00730,S0069,16,1988.64
O0015456,2025-09-06,W02,P00252,S0127,11,338.8
O0015457,2025-12-25,W08,P00060,S0033,10,2452.2
O0015458,2025-12-03,W03,P00636,S0170,5,656.35
O0015459,2025-12-22,W05,P00510,S0130,10,1153.9
O0015460,2025-12-21,W08,P00046,S0036,1,39.41
O0015461,2025-08-28,W07,P00262,S0016,7,705.18
O0015462,2026-01-08,W05,P00527,S0133,14,1614.62
O0015463,2025-10-16,W06,P00415,S0184,11,413.71
O0015464,2025-12-01,W06,P00568,S0197,8,193.52
O0015465,2025-11-28,W08,P00451,S0009,6,199.86
O0015466,2025-09-19,W05,P00633,S0060,11,2247.41
O0015467,2025-12-08,W06,P00221,S0051,10,2498.4
O0015468,2026-01-26,W07,P00078,S0028,10,1455.1
O0015469,2026-01-18,W04,P00129,S0199,11,1447.6
